code,name,tech,system,capacity_MW,lat,lon,confidence,source,cod_ceg,municipio,bus
3745,PSU356239,SmallHydro,SUL,27.1368,-26.850000,-49.150000,bus-proxy,bus:KARSFI-SC069,,,KARSFI-SC069
3746,PSU3546563,SmallHydro,SUL,15.5198,-29.580000,-54.450000,bus-proxy,bus:MATA---RS069,,,MATA---RS069
3747,PSU358180,SmallHydro,SUL,28.4554,-28.810000,-51.610000,bus-proxy,bus:NPRATA-RS069,,,NPRATA-RS069
3748,PSU357122,SmallHydro,SUL,43.5005,-26.210000,-52.670000,bus-proxy,bus:PATOBR-PR138,,,PATOBR-PR138
3749,PSU358345,SmallHydro,SUL,21.1726,-27.500000,-53.220000,bus-proxy,bus:PINHAL-RS138,,,PINHAL-RS138
3750,PSU356456,SmallHydro,SUL,14.6043,-26.800000,-52.720000,bus-proxy,bus:QUILOM-SC138,,,QUILOM-SC138
3751,PSU358260,SmallHydro,SUL,17.88,-28.300000,-54.290000,bus-proxy,bus:SANGL2-RS069,,,SANGL2-RS069
3752,PSU356328,SmallHydro,SUL,61.3613,-28.270000,-49.920000,bus-proxy,bus:SJOAQU-SC138,,,SJOAQU-SC138
3753,PSU357821,SmallHydro,SUL,19.5772,-25.540000,-53.010000,bus-proxy,bus:SOSORI-PR069,,,SOSORI-PR069
3754,PSU356398,SmallHydro,SUL,17.2475,-27.120000,-51.250000,bus-proxy,bus:TANGAR-SC138,,,TANGAR-SC138
3755,PSU358319,SmallHydro,SUL,43.4131,-28.490000,-50.910000,bus-proxy,bus:VACARI-RS138,,,VACARI-RS138
3756,PSU356490,SmallHydro,SUL,25.7058,-26.860000,-52.390000,bus-proxy,bus:XANXER-SC138,,,XANXER-SC138
3757,PSU366445,SmallHydro,SUL,19.4588,-26.610000,-52.290000,bus-proxy,bus:ABLLUZ-SC138,,,ABLLUZ-SC138
3758,PSU366834,SmallHydro,SUL,9.53914,-23.080000,-50.190000,bus-proxy,bus:ANDLST-PR138,,,ANDLST-PR138
3759,PSU366818,SmallHydro,SUL,12.7442,-23.530000,-51.450000,bus-proxy,bus:APUCAR-PR138,,,APUCAR-PR138
3760,PSU366826,SmallHydro,SUL,26.1381,-25.970000,-51.600000,bus-proxy,bus:AREIA--PR138,,,AREIA--PR138
3761,PSU366910,SmallHydro,SUL,10.2316,-24.070000,-52.370000,bus-proxy,bus:C.MOUR-PR138,,,C.MOUR-PR138
3762,PSU366356,SmallHydro,SUL,15.6459,-27.350000,-51.600000,bus-proxy,bus:CAPINZ-SC069,,,CAPINZ-SC069
3763,PSU366894,SmallHydro,SUL,11.9028,-25.000000,-53.460000,bus-proxy,bus:CASCAV-PR138,,,CASCAV-PR138
3764,PSU3644656,SmallHydro,SUL,22.482,-25.230000,-49.320000,bus-proxy,bus:CBANOR-PR138,,,CBANOR-PR138
3765,PSU366327,SmallHydro,SUL,19.1983,-27.310000,-50.540000,bus-proxy,bus:CURITI-SC138,,,CURITI-SC138
3766,PSU366957,SmallHydro,SUL,9.96276,-23.850000,-50.390000,bus-proxy,bus:FIGUEI-PR138,,,FIGUEI-PR138
3767,PSU368325,SmallHydro,SUL,16.7965,-28.840000,-51.900000,bus-proxy,bus:GUAPOR-RS069,,,GUAPOR-RS069
3768,PSU366239,SmallHydro,SUL,18.2678,-26.850000,-49.150000,bus-proxy,bus:KARSFI-SC069,,,KARSFI-SC069
3769,PSU3646563,SmallHydro,SUL,10.4475,-29.580000,-54.450000,bus-proxy,bus:MATA---RS069,,,MATA---RS069
3770,PSU368180,SmallHydro,SUL,19.1554,-28.810000,-51.610000,bus-proxy,bus:NPRATA-RS069,,,NPRATA-RS069
3771,PSU367122,SmallHydro,SUL,29.2834,-26.210000,-52.670000,bus-proxy,bus:PATOBR-PR138,,,PATOBR-PR138
3772,PSU368345,SmallHydro,SUL,14.2529,-27.500000,-53.220000,bus-proxy,bus:PINHAL-RS138,,,PINHAL-RS138
3773,PSU366456,SmallHydro,SUL,9.83122,-26.800000,-52.720000,bus-proxy,bus:QUILOM-SC138,,,QUILOM-SC138
3774,PSU368260,SmallHydro,SUL,12.0364,-28.300000,-54.290000,bus-proxy,bus:SANGL2-RS069,,,SANGL2-RS069
3775,PSU366328,SmallHydro,SUL,41.3068,-28.270000,-49.920000,bus-proxy,bus:SJOAQU-SC138,,,SJOAQU-SC138
3776,PSU367821,SmallHydro,SUL,13.1789,-25.540000,-53.010000,bus-proxy,bus:SOSORI-PR069,,,SOSORI-PR069
3777,PSU366398,SmallHydro,SUL,11.6106,-27.120000,-51.250000,bus-proxy,bus:TANGAR-SC138,,,TANGAR-SC138
3778,PSU368319,SmallHydro,SUL,29.2246,-28.490000,-50.910000,bus-proxy,bus:VACARI-RS138,,,VACARI-RS138
3779,PSU366490,SmallHydro,SUL,17.3045,-26.860000,-52.390000,bus-proxy,bus:XANXER-SC138,,,XANXER-SC138
3780,PSU376445,SmallHydro,SUL,20.4415,-26.610000,-52.290000,bus-proxy,bus:ABLLUZ-SC138,,,ABLLUZ-SC138
3781,PSU376834,SmallHydro,SUL,10.0209,-23.080000,-50.190000,bus-proxy,bus:ANDLST-PR138,,,ANDLST-PR138
3782,PSU376818,SmallHydro,SUL,13.3878,-23.530000,-51.450000,bus-proxy,bus:APUCAR-PR138,,,APUCAR-PR138
3783,PSU376826,SmallHydro,SUL,27.4581,-25.970000,-51.600000,bus-proxy,bus:AREIA--PR138,,,AREIA--PR138
3784,PSU376910,SmallHydro,SUL,10.7483,-24.070000,-52.370000,bus-proxy,bus:C.MOUR-PR138,,,C.MOUR-PR138
3785,PSU376356,SmallHydro,SUL,16.436,-27.350000,-51.600000,bus-proxy,bus:CAPINZ-SC069,,,CAPINZ-SC069
3786,PSU376894,SmallHydro,SUL,12.5039,-25.000000,-53.460000,bus-proxy,bus:CASCAV-PR138,,,CASCAV-PR138
3787,PSU3744656,SmallHydro,SUL,23.6173,-25.230000,-49.320000,bus-proxy,bus:CBANOR-PR138,,,CBANOR-PR138
3788,PSU376327,SmallHydro,SUL,20.1678,-27.310000,-50.540000,bus-proxy,bus:CURITI-SC138,,,CURITI-SC138
3789,PSU376957,SmallHydro,SUL,10.4659,-23.850000,-50.390000,bus-proxy,bus:FIGUEI-PR138,,,FIGUEI-PR138
3790,PSU378325,SmallHydro,SUL,17.6447,-28.840000,-51.900000,bus-proxy,bus:GUAPOR-RS069,,,GUAPOR-RS069
3791,PSU376239,SmallHydro,SUL,19.1903,-26.850000,-49.150000,bus-proxy,bus:KARSFI-SC069,,,KARSFI-SC069
3792,PSU3746563,SmallHydro,SUL,10.9751,-29.580000,-54.450000,bus-proxy,bus:MATA---RS069,,,MATA---RS069
3793,PSU378180,SmallHydro,SUL,20.1228,-28.810000,-51.610000,bus-proxy,bus:NPRATA-RS069,,,NPRATA-RS069
3794,PSU377122,SmallHydro,SUL,30.7622,-26.210000,-52.670000,bus-proxy,bus:PATOBR-PR138,,,PATOBR-PR138
3795,PSU378345,SmallHydro,SUL,14.9726,-27.500000,-53.220000,bus-proxy,bus:PINHAL-RS138,,,PINHAL-RS138
3796,PSU376456,SmallHydro,SUL,10.3277,-26.800000,-52.720000,bus-proxy,bus:QUILOM-SC138,,,QUILOM-SC138
3797,PSU378260,SmallHydro,SUL,12.6442,-28.300000,-54.290000,bus-proxy,bus:SANGL2-RS069,,,SANGL2-RS069
3798,PSU376328,SmallHydro,SUL,43.3928,-28.270000,-49.920000,bus-proxy,bus:SJOAQU-SC138,,,SJOAQU-SC138
3799,PSU377821,SmallHydro,SUL,13.8444,-25.540000,-53.010000,bus-proxy,bus:SOSORI-PR069,,,SOSORI-PR069
3800,PSU376398,SmallHydro,SUL,12.1969,-27.120000,-51.250000,bus-proxy,bus:TANGAR-SC138,,,TANGAR-SC138
3801,PSU378319,SmallHydro,SUL,30.7004,-28.490000,-50.910000,bus-proxy,bus:VACARI-RS138,,,VACARI-RS138
3802,PSU376490,SmallHydro,SUL,18.1784,-26.860000,-52.390000,bus-proxy,bus:XANXER-SC138,,,XANXER-SC138
3803,PSU386445,SmallHydro,SUL,28.9061,-26.610000,-52.290000,bus-proxy,bus:ABLLUZ-SC138,,,ABLLUZ-SC138
3804,PSU386834,SmallHydro,SUL,14.1704,-23.080000,-50.190000,bus-proxy,bus:ANDLST-PR138,,,ANDLST-PR138
3805,PSU386818,SmallHydro,SUL,18.9315,-23.530000,-51.450000,bus-proxy,bus:APUCAR-PR138,,,APUCAR-PR138
3806,PSU386826,SmallHydro,SUL,38.8282,-25.970000,-51.600000,bus-proxy,bus:AREIA--PR138,,,AREIA--PR138
3807,PSU386910,SmallHydro,SUL,15.199,-24.070000,-52.370000,bus-proxy,bus:C.MOUR-PR138,,,C.MOUR-PR138
3808,PSU386356,SmallHydro,SUL,23.2419,-27.350000,-51.600000,bus-proxy,bus:CAPINZ-SC069,,,CAPINZ-SC069
3809,PSU386894,SmallHydro,SUL,17.6816,-25.000000,-53.460000,bus-proxy,bus:CASCAV-PR138,,,CASCAV-PR138
3810,PSU3844656,SmallHydro,SUL,33.397,-25.230000,-49.320000,bus-proxy,bus:CBANOR-PR138,,,CBANOR-PR138
3811,PSU386327,SmallHydro,SUL,28.519,-27.310000,-50.540000,bus-proxy,bus:CURITI-SC138,,,CURITI-SC138
3812,PSU386957,SmallHydro,SUL,14.7997,-23.850000,-50.390000,bus-proxy,bus:FIGUEI-PR138,,,FIGUEI-PR138
3813,PSU388325,SmallHydro,SUL,24.9512,-28.840000,-51.900000,bus-proxy,bus:GUAPOR-RS069,,,GUAPOR-RS069
3814,PSU386239,SmallHydro,SUL,27.1368,-26.850000,-49.150000,bus-proxy,bus:KARSFI-SC069,,,KARSFI-SC069
3815,PSU3846563,SmallHydro,SUL,15.5198,-29.580000,-54.450000,bus-proxy,bus:MATA---RS069,,,MATA---RS069
3816,PSU388180,SmallHydro,SUL,28.4554,-28.810000,-51.610000,bus-proxy,bus:NPRATA-RS069,,,NPRATA-RS069
3817,PSU387122,SmallHydro,SUL,43.5005,-26.210000,-52.670000,bus-proxy,bus:PATOBR-PR138,,,PATOBR-PR138
3818,PSU388345,SmallHydro,SUL,21.1726,-27.500000,-53.220000,bus-proxy,bus:PINHAL-RS138,,,PINHAL-RS138
3819,PSU386456,SmallHydro,SUL,14.6043,-26.800000,-52.720000,bus-proxy,bus:QUILOM-SC138,,,QUILOM-SC138
3820,PSU388260,SmallHydro,SUL,17.88,-28.300000,-54.290000,bus-proxy,bus:SANGL2-RS069,,,SANGL2-RS069
3821,PSU386328,SmallHydro,SUL,61.3613,-28.270000,-49.920000,bus-proxy,bus:SJOAQU-SC138,,,SJOAQU-SC138
3822,PSU387821,SmallHydro,SUL,19.5772,-25.540000,-53.010000,bus-proxy,bus:SOSORI-PR069,,,SOSORI-PR069
3823,PSU386398,SmallHydro,SUL,17.2475,-27.120000,-51.250000,bus-proxy,bus:TANGAR-SC138,,,TANGAR-SC138
3824,PSU388319,SmallHydro,SUL,43.4131,-28.490000,-50.910000,bus-proxy,bus:VACARI-RS138,,,VACARI-RS138
3825,PSU386490,SmallHydro,SUL,25.7058,-26.860000,-52.390000,bus-proxy,bus:XANXER-SC138,,,XANXER-SC138
3826,PSU396445,SmallHydro,SUL,28.9061,-26.610000,-52.290000,bus-proxy,bus:ABLLUZ-SC138,,,ABLLUZ-SC138
3827,PSU396834,SmallHydro,SUL,14.1704,-23.080000,-50.190000,bus-proxy,bus:ANDLST-PR138,,,ANDLST-PR138
3828,PSU396818,SmallHydro,SUL,18.9315,-23.530000,-51.450000,bus-proxy,bus:APUCAR-PR138,,,APUCAR-PR138
3829,PSU396826,SmallHydro,SUL,38.8282,-25.970000,-51.600000,bus-proxy,bus:AREIA--PR138,,,AREIA--PR138
3830,PSU396910,SmallHydro,SUL,15.199,-24.070000,-52.370000,bus-proxy,bus:C.MOUR-PR138,,,C.MOUR-PR138
3831,PSU396356,SmallHydro,SUL,23.2419,-27.350000,-51.600000,bus-proxy,bus:CAPINZ-SC069,,,CAPINZ-SC069
3832,PSU396894,SmallHydro,SUL,17.6816,-25.000000,-53.460000,bus-proxy,bus:CASCAV-PR138,,,CASCAV-PR138
3833,PSU3944656,SmallHydro,SUL,33.397,-25.230000,-49.320000,bus-proxy,bus:CBANOR-PR138,,,CBANOR-PR138
3834,PSU396327,SmallHydro,SUL,28.519,-27.310000,-50.540000,bus-proxy,bus:CURITI-SC138,,,CURITI-SC138
3835,PSU396957,SmallHydro,SUL,14.7997,-23.850000,-50.390000,bus-proxy,bus:FIGUEI-PR138,,,FIGUEI-PR138
3836,PSU398325,SmallHydro,SUL,24.9512,-28.840000,-51.900000,bus-proxy,bus:GUAPOR-RS069,,,GUAPOR-RS069
3837,PSU396239,SmallHydro,SUL,27.1368,-26.850000,-49.150000,bus-proxy,bus:KARSFI-SC069,,,KARSFI-SC069
3838,PSU3946563,SmallHydro,SUL,15.5198,-29.580000,-54.450000,bus-proxy,bus:MATA---RS069,,,MATA---RS069
3839,PSU398180,SmallHydro,SUL,28.4554,-28.810000,-51.610000,bus-proxy,bus:NPRATA-RS069,,,NPRATA-RS069
3840,PSU397122,SmallHydro,SUL,43.5005,-26.210000,-52.670000,bus-proxy,bus:PATOBR-PR138,,,PATOBR-PR138
3841,PSU398345,SmallHydro,SUL,21.1726,-27.500000,-53.220000,bus-proxy,bus:PINHAL-RS138,,,PINHAL-RS138
3842,PSU396456,SmallHydro,SUL,14.6043,-26.800000,-52.720000,bus-proxy,bus:QUILOM-SC138,,,QUILOM-SC138
3843,PSU398260,SmallHydro,SUL,17.88,-28.300000,-54.290000,bus-proxy,bus:SANGL2-RS069,,,SANGL2-RS069
3844,PSU396328,SmallHydro,SUL,61.3613,-28.270000,-49.920000,bus-proxy,bus:SJOAQU-SC138,,,SJOAQU-SC138
3845,PSU397821,SmallHydro,SUL,19.5772,-25.540000,-53.010000,bus-proxy,bus:SOSORI-PR069,,,SOSORI-PR069
3846,PSU396398,SmallHydro,SUL,17.2475,-27.120000,-51.250000,bus-proxy,bus:TANGAR-SC138,,,TANGAR-SC138
3847,PSU398319,SmallHydro,SUL,43.4131,-28.490000,-50.910000,bus-proxy,bus:VACARI-RS138,,,VACARI-RS138
3848,PSU396490,SmallHydro,SUL,25.7058,-26.860000,-52.390000,bus-proxy,bus:XANXER-SC138,,,XANXER-SC138
4822,UFVPR071670,Solar,SUL,1.3,-25.364722,-49.295000,plant,siga:Operação,UFV.RS.PR.071670-7.1,Almirante Tamandaré - PR,MACHAD-SC525
4823,UFVPR071750,Solar,SUL,1.0,-23.374444,-53.300278,plant,siga:Operação,UFV.RS.PR.071750-9.1,Douradina - PR,GUAIRA-PR525
4824,UFVPR071753,Solar,SUL,1.0,-23.388611,-53.294444,plant,siga:Operação,UFV.RS.PR.071753-3.1,Douradina - PR,GUAIRA-PR525
4825,UFVPR072390,Solar,SUL,1.14,-23.749167,-53.270278,plant,siga:Operação,UFV.RS.PR.072390-8.1,Umuarama - PR,GUAIRA-PR525
4826,UFVRS071625,Solar,SUL,0.72,-29.177778,-51.236111,plant,siga:Operação,UFV.RS.RS.071625-1.1,Caxias do Sul - RS,CAXIAN-RS525
4827,UFVRS071629,Solar,SUL,0.2,-29.133556,-51.499139,plant,siga:Operação,UFV.RS.RS.071629-4.1,Bento Gonçalves - RS,CAXIAN-RS525
4828,UFVRS071736,Solar,SUL,0.55,-29.854444,-51.414278,plant,siga:Operação,UFV.RS.RS.071736-3.1,Triunfo - RS,N.S.RI-RS525
4829,UFVRS072384,Solar,SUL,0.21,-27.346389,-52.783333,plant,siga:Operação,UFV.RS.RS.072384-3.1,Nonoai - RS,ITA----SC525
4830,UFVRS072402,Solar,SUL,0.75,-28.675356,-53.094439,plant,siga:Operação,UFV.RS.RS.072402-5.1,Ibirubá - RS,ERECHI-RS525
4831,UFVRS072491,Solar,SUL,0.36,-29.598889,-51.107500,plant,siga:Operação,UFV.RS.RS.072491-2.1,Dois Irmãos - RS,GRAVAT-RS525
4832,UFVRS072551,Solar,SUL,0.64,-27.645833,-52.251389,plant,siga:Operação,UFV.RS.RS.072551-0.1,Erechim - RS,ERECHI-RS525
4833,UFVRS072552,Solar,SUL,0.72,-27.635833,-52.286111,plant,siga:Operação,UFV.RS.RS.072552-8.1,Erechim - RS,ERECHI-RS525
4834,UFVRS072553,Solar,SUL,0.1683,-28.448056,-52.177500,plant,siga:Operação,UFV.RS.RS.072553-6.1,Marau - RS,ERECHI-RS525
4835,UFVRS072842,Solar,SUL,2.5,-28.479067,-52.793886,plant,siga:Operação,UFV.RS.RS.072842-0.1,Não-Me-Toque - RS,ERECHI-RS525
4836,UFVRS072964,Solar,SUL,0.578,-29.170278,-51.243333,plant,siga:Operação,UFV.RS.RS.072964-7.1,Caxias do Sul - RS,CAXIAN-RS525
4837,UFVRS072974,Solar,SUL,0.2895,-28.639333,-53.536861,plant,siga:Operação,UFV.RS.RS.072974-4.1,Cruz Alta - RS,ERECHI-RS525
4838,UFVRS074180,Solar,SUL,0.99,-29.841111,-51.135278,plant,siga:Operação,UFV.RS.RS.074180-9.1,Sapucaia do Sul - RS,GRAVAT-RS525
4839,UFVSC051963,Solar,SUL,0.36,-27.086389,-51.672500,plant,siga:Operação,UFV.RS.SC.051963-4.1,Catanduvas - SC,MACHAD-SC525
5790,MMGDPR44846,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,SQUITE-PR013
5791,MMGDPR44849,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,UBERAB-PR013
5792,MMGDPR45080,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,MORANG-PR138
5793,MMGDPR45081,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,INGA---PR138
5794,MMGDPR45604,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,PINHRI-PR138
5795,MMGDPR45620,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,JRDFIG-PR138
5796,MMGDPR45640,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,NOVALO-PR138
5797,MMGDPR45641,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,NOVPIG-PR138
5798,MMGDPR45642,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,AREBRA-PR138
5799,MMGDPR45643,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,MRIBAS-PR138
5800,MMGDPR45644,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,PALMTA-PR138
5801,MMGDPR45647,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BARIGU-PR138
5802,MMGDPR45648,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,SJPINH-PR138
5803,MMGDPR45649,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,SITIOC-PR138
5804,MMGDPR45650,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,AFOPEN-PR138
5805,MMGDPR6775,Solar,SUL,0.0,-25.438304,-49.251704,plant,reference,,,JTAVOR-PR138
5806,MMGDPR6779,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,AVERDE-PR069
5807,MMGDPR6780,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,SMT-T1-PR013
5808,MMGDPR6781,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,PGS-T4-PR013
5809,MMGDPR6782,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,PGN-T3-PR013
5810,MMGDPR6805,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CAFELA-PR138
5811,MMGDPR6806,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ATLANT-PR138
5812,MMGDPR6807,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,SMIGUA-PR138
5813,MMGDPR6808,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,JCANAD-PR138
5814,MMGDPR6809,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,DITBOR-PR138
5815,MMGDPR6810,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CHOPIN-PR138
5816,MMGDPR6812,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ACHATE-PR138
5817,MMGDPR6814,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ALTONI-PR138
5818,MMGDPR6816,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ANDIRA-PR138
5819,MMGDPR6818,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,APUCAR-PR138
5820,MMGDPR6819,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CRISTO-PR138
5821,MMGDPR6820,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ALPARA-PR138
5822,MMGDPR6821,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,TANGAR-PR138
5823,MMGDPR6822,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ARAPON-PR138
5824,MMGDPR6823,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ARAPOT-PR138
5825,MMGDPR6824,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ARAUCA-PR069
5826,MMGDPR6825,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,TOMAZC-PR069
5827,MMGDPR6826,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,AREIA--PR138
5828,MMGDPR6827,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ASSAI--PR138
5829,MMGDPR6828,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ASTORG-PR138
5830,MMGDPR6829,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ALMTAM-PR138
5831,MMGDPR6839,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BAIRRA-PR069
5832,MMGDPR6840,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BDRANT-PR138
5833,MMGDPR6844,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BARFER-PR138
5834,MMGDPR6846,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BVPARA-PR138
5835,MMGDPR6847,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,SPIVAI-PR138
5836,MMGDPR6850,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CASSOB-PR013
5837,MMGDPR6851,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CCOMPR-PR013
5838,MMGDPR6859,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CASTRO-PR138
5839,MMGDPR6860,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CAPANE-PR069
5840,MMGDPR6864,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ATUBA--PR069
5841,MMGDPR6865,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CENTRO-PR069
5842,MMGDPR6868,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,PILARZ-PR069
5843,MMGDPR6871,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,TARUMA-PR069
5844,MMGDPR6872,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BACACH-PR069
5845,MMGDPR6873,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,PAROLI-PR069
5846,MMGDPR6874,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BATEL--PR069
5847,MMGDPR6875,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,NOVOMU-PR069
5848,MMGDPR6876,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,BOQUEI-PR069
5849,MMGDPR6877,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,ALTGLO-PR069
5850,MMGDPR6878,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,MERCES-PR069
5851,MMGDPR6879,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,TATU+F-PR069
5852,MMGDPR6880,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,STAFEL-PR069
5853,MMGDPR6883,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CSIQUE-PR069
5854,MMGDPR6885,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,HAUER--PR069
5855,MMGDPR6886,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,JAMERI-PR069
5856,MMGDPR6889,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,B.RETI-PR069
5857,MMGDPR6890,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,XAXIM--PR069
5858,MMGDPR6891,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CGAUCH-PR138
5859,MMGDPR6893,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,PINHEI-PR138
5860,MMGDPR6894,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CASCAV-PR138
5861,MMGDPR6895,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,OLIMPI-PR138
5862,MMGDPR6896,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,SCRIST-PR138
5863,MMGDPR6897,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CEUAZU-PR138
5864,MMGDPR6900,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CIANOR-PR138
5865,MMGDPR6901,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CLEVEL-PR138
5866,MMGDPR6902,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,CLARGO-PR138
5867,MMGDPR6904,Solar,SUL,0.0,-24.820879,-51.467620,aggregate-centroid,uf-centroid:PR,,,DICLAR-PR138
