code,name,lat,lon,confidence,source
2637,SUMAEB-SP138,-22.870000,-47.290000,case-existing,case-existing
2638,BJARDI-SP440,-23.150000,-46.990000,case-existing,case-existing
2639,B.JARD-SP138,-23.150000,-46.990000,case-existing,case-existing
2641,OESTE--SP440,-23.450000,-47.410000,case-existing,case-existing
2642,OESTE--SP088,-23.450000,-47.410000,case-existing,case-existing
2643,EMBU---SP440,-23.840000,-46.800000,case-existing,case-existing
2644,EMBU--SIN013,-23.840000,-46.800000,interpolated,topology-interp
2645,EMBU---SP345,-23.840000,-46.800000,case-existing,case-existing
2646,EMBU---SP138,-23.840000,-46.800000,case-existing,case-existing
2647,CABREU-SP440,-23.280000,-47.120000,case-existing,case-existing
2648,CABRE2-SP440,-23.280000,-47.120000,case-existing,case-existing
2649,CABREU-SP230,-23.280000,-47.120000,case-existing,case-existing
2650,CABRE1-SP138,-23.280000,-47.120000,case-existing,case-existing
2651,SANGEL-SP440,-23.590000,-46.250000,case-existing,case-existing
2652,SANGELSIN013,-23.590000,-46.250000,interpolated,topology-interp
2653,S.ANGE-SP345,-23.590000,-46.250000,case-existing,case-existing
2654,SANGEL-SP138,-23.590000,-46.250000,case-existing,case-existing
2655,TAUBAT-SP500,-23.060000,-45.590000,case-existing,case-existing
2656,TAUBAT-SP440,-23.060000,-45.590000,case-existing,case-existing
2657,TAUBAT-SP230,-23.060000,-45.590000,case-existing,case-existing
2658,TAUBAT-SP138,-23.060000,-45.590000,case-existing,case-existing
2659,M.MIR3-SP440,-22.420000,-47.070000,case-existing,case-existing
2660,M.MIR3-SP138,-22.420000,-47.070000,case-existing,case-existing
2661,M.MIR2-SP138,-22.454027,-46.967316,interpolated,topology-interp
2662,TAUBA2-SP500,-22.546667,-45.826667,interpolated,topology-interp
2663,P.PRIM-SP138,-22.545000,-52.915000,interpolated,topology-interp
2664,DJAND1-SP440,-23.500000,-46.995000,interpolated,topology-interp
2665,DJAND2-SP440,-23.700000,-46.855000,interpolated,topology-interp
2666,JANDIR-SP440,-23.560000,-46.910000,case-existing,case-existing
2667,JANDIR-SP088,-23.560000,-46.910000,case-existing,case-existing
2669,PIRACI-SP440,-22.630000,-47.570000,case-existing,case-existing
2670,MIRAS2-SP440,-20.870000,-49.500000,case-existing,case-existing
2672,CBA-TP-SP440,-23.540000,-47.300000,case-existing,case-existing
2673,ARARAS-SP440,-22.400000,-47.460000,case-existing,case-existing
2674,ARARAS-SP138,-22.400000,-47.460000,case-existing,case-existing
2675,GETULI-SP440,-21.860000,-49.840000,case-existing,case-existing
2676,GETULI-SP138,-21.860000,-49.840000,case-existing,case-existing
2677,ATIBA2-SP345,-23.050000,-46.560000,case-existing,case-existing
2678,ATIBA2-SP138,-23.050000,-46.560000,case-existing,case-existing
2680,SOLVAY-SP440,-23.770000,-46.370000,case-existing,case-existing
2681,SALTO--SP440,-23.180000,-47.240000,case-existing,case-existing
2682,IPAUSS-SP088,-23.092890,-49.557860,interpolated,topology-interp
2683,MRONDO-MS440,-20.800000,-51.640000,case-existing,case-existing
2684,MRONDO-MS138,-20.800000,-51.640000,case-existing,case-existing
2700,JALES--SP138,-20.235091,-50.568847,interpolated,topology-interp
2701,VOTUP2-SP138,-20.400424,-50.041725,interpolated,topology-interp
2702,CARDOS-SP138,-20.114826,-50.021083,interpolated,topology-interp
2703,SJRPRE-SP138,-20.863068,-49.462510,interpolated,topology-interp
2704,CATAN2-SP138,-21.227838,-49.296297,interpolated,topology-interp
2705,PROMIS-SP138,-21.353824,-49.799880,interpolated,topology-interp
2706,AVANHA-SP138,-21.135597,-50.054633,interpolated,topology-interp
2707,IBITIN-SP138,-21.726455,-48.995673,interpolated,topology-interp
2708,VPARAI-SP138,-21.283581,-50.680000,interpolated,topology-interp
2709,PENAPO-SP138,-21.277525,-50.025985,interpolated,topology-interp
2710,STA-FE-SP138,-20.235074,-50.568831,interpolated,topology-interp
2711,UBARAN-SP138,-21.171700,-49.688897,interpolated,topology-interp
2716,TLAGOP-MS138,-20.741453,-51.629520,interpolated,topology-interp
2720,GV-----SP230,-22.920000,-45.410000,case-existing,case-existing
2732,BAGUAC-SP138,-21.163785,-50.266130,interpolated,topology-interp
2733,BAGUAC-SP440,-21.150000,-50.280000,case-existing,case-existing
2744,ROS1TD-SP138,-22.600000,-52.880000,interpolated,topology-interp
2745,ROS2TD-SP138,-22.600000,-52.880000,interpolated,topology-interp
2746,ROSANA-SP230,-22.600000,-52.880000,case-existing,case-existing
2747,BASTOY-SP138,-21.733536,-50.459954,interpolated,topology-interp
2748,FLORID-SP069,-21.623056,-50.902735,interpolated,topology-interp
2749,ENEI.Y-SP138,-21.886301,-51.281363,interpolated,topology-interp
2750,F.PAUL-SP138,-21.644397,-50.880280,interpolated,topology-interp
2751,DRACE1-SP138,-21.534916,-51.504758,interpolated,topology-interp
2752,PPRUDE-SP138,-22.256028,-51.467750,interpolated,topology-interp
2754,ROSAN2-SP138,-22.600000,-52.880000,case-existing,case-existing
2755,MIRANT-SP138,-22.271082,-52.117096,interpolated,topology-interp
2756,PIRAJ--SP230,-23.150000,-49.380000,case-existing,case-existing
2757,APAULI-SP138,-21.640000,-51.160000,case-existing,case-existing
2758,APAULI-SP440,-21.640000,-51.160000,case-existing,case-existing
2761,PARAG2-SP230,-22.440000,-50.590000,case-existing,case-existing
2762,PARAG2-SP088,-22.440000,-50.590000,case-existing,case-existing
2765,PPRUDE-SP088,-22.276626,-51.195630,interpolated,topology-interp
2766,RANCH.-SP088,-22.313195,-50.946088,interpolated,topology-interp
2769,PALMIT-SP088,-22.875554,-50.140123,interpolated,topology-interp
2770,ANDIR2-PR230,-23.080000,-50.190000,case-existing,case-existing
2771,SGRAND-SP230,-22.910000,-50.000000,case-existing,case-existing
2772,SALTOG-SP088,-22.910000,-50.000000,case-existing,case-existing
2773,CHAVAN-SP230,-23.130000,-49.730000,case-existing,case-existing
2774,CHAVAN-SP088,-23.130000,-49.730000,case-existing,case-existing
2775,JURUMI-SP230,-23.210000,-49.230000,case-existing,case-existing
2776,JURUMI-SP138,-23.210000,-49.230000,case-existing,case-existing
2777,BOTUCA-SP230,-22.950000,-48.440000,case-existing,case-existing
2778,BOTUCA-SP138,-22.950000,-48.440000,case-existing,case-existing
2779,BOTUCA-SP088,-23.030684,-48.585067,interpolated,topology-interp
2780,TIET-A-SP138,-23.087653,-47.851036,interpolated,topology-interp
2781,ITAPE2-SP138,-23.625159,-48.143153,interpolated,topology-interp
2782,ITAP-2-SP088,-23.518389,-48.021053,interpolated,topology-interp
2784,CERQUI-SP088,-23.158137,-48.002013,interpolated,topology-interp
2786,AVARE--SP230,-23.060000,-48.930000,case-existing,case-existing
2787,DURATE-SP138,-23.714329,-48.180900,interpolated,topology-interp
2791,DECASA-SP088,-22.801737,-50.178108,interpolated,topology-interp
2800,ITARAR-SP138,-24.100000,-49.310000,case-existing,case-existing
2801,ITAPEV-SP138,-24.030000,-48.843333,interpolated,topology-interp
2802,CBONIT-SP230,-23.990000,-48.340000,case-existing,case-existing
2803,CBONI1-SP138,-23.990000,-48.340000,case-existing,case-existing
2804,REGIST-SP138,-24.454659,-47.865635,interpolated,topology-interp
2805,PERUB1-SP138,-24.262392,-47.091337,interpolated,topology-interp
2806,MONGA1-SP138,-24.032229,-46.692525,interpolated,topology-interp
2808,PAREHA-SP138,-23.912067,-46.743576,interpolated,topology-interp
2809,V.CARV-SP138,-23.908650,-46.249399,interpolated,topology-interp
2810,BERT.2-SP138,-23.804592,-46.127119,interpolated,topology-interp
2811,SSEBAT-SP138,-23.768479,-45.522169,interpolated,topology-interp
2812,CARAGT-SP138,-23.583124,-45.426665,interpolated,topology-interp
2814,MAIRP1-SP138,-23.294477,-46.685492,interpolated,topology-interp
2815,MAIRIP-SP088,-23.314802,-46.495291,interpolated,topology-interp
2817,MNOBRE-SP088,-24.000000,-46.520000,case-existing,case-existing
2818,MNOBRE-SP138,-24.000000,-46.520000,case-existing,case-existing
2819,MNOBRE-SP230,-24.000000,-46.520000,case-existing,case-existing
2820,REPLAN-SP440,-22.740000,-47.110000,case-existing,case-existing
2837,JAU2-Y-SP138,-22.385218,-48.573955,interpolated,topology-interp
2838,JAU1-Y-SP138,-22.385218,-48.573955,interpolated,topology-interp
2840,A.AZUL-SP138,-23.380000,-46.400000,case-existing,case-existing
2841,BIRITI-SP138,-23.634276,-46.033204,interpolated,topology-interp
2850,TREMEM-SP138,-22.900000,-45.610000,interpolated,topology-interp
2852,LARNJF-SP138,-23.070000,-47.860000,interpolated,topology-interp
2853,P.BARR-SP138,-20.546095,-51.093391,interpolated,topology-interp
2854,RPAR2B-SP138,-23.682826,-45.782945,interpolated,topology-interp
2856,VPARAI-SP088,-22.870000,-45.260000,interpolated,topology-interp
2868,BARI-Y-SP138,-22.022964,-48.810961,interpolated,topology-interp
2869,BARI-B-SP138,-22.136633,-48.847863,interpolated,topology-interp
2870,BARIIB-SP138,-22.264276,-48.686436,interpolated,topology-interp
2871,BBONIT-SP138,-22.518256,-48.506836,interpolated,topology-interp
2872,RCLAR1-SP138,-22.427823,-47.528343,interpolated,topology-interp
2873,S.CARL-SP138,-22.071200,-47.963299,interpolated,topology-interp
2874,P.FERR-SP138,-21.825607,-47.513075,interpolated,topology-interp
2875,LIMOEI-SP138,-21.691587,-47.020025,interpolated,topology-interp
2876,ECUNHA-SP138,-21.651010,-46.926925,interpolated,topology-interp
2877,CACODB-SP138,-21.608457,-46.780070,interpolated,topology-interp
2878,SJBVI2-SP138,-22.102639,-46.862312,interpolated,topology-interp
2879,MGUAC1-SP138,-22.379368,-46.977309,interpolated,topology-interp
2881,LIMEI1-SP138,-22.502211,-47.365991,interpolated,topology-interp
2882,BRAGA1-SP138,-22.962724,-46.709101,interpolated,topology-interp
2884,SAPOS--SP138,-22.623863,-46.916025,interpolated,topology-interp
2885,D#2MM3-SP138,-22.653090,-46.963501,interpolated,topology-interp
2886,D#1MM3-SP138,-22.653090,-46.963501,interpolated,topology-interp
2900,ANHANG-SP345,-23.490000,-46.770000,case-existing,case-existing
2901,ANHANG-SP230,-23.490000,-46.770000,case-existing,case-existing
2902,NORTE2-SP088,-23.480000,-46.560000,case-existing,case-existing
2903,ANHAGA-SP088,-23.490000,-46.770000,case-existing,case-existing
2904,NORTE--SP345,-23.480000,-46.560000,case-existing,case-existing
2905,NORT-A-SP088,-23.480000,-46.560000,case-existing,case-existing
2906,MREALE-SP345,-23.560000,-46.630000,case-existing,case-existing
2907,MREAEA-SP088,-23.560000,-46.630000,case-existing,case-existing
2908,MREADA-SP020,-23.560000,-46.630000,case-existing,case-existing
2909,DNORD1-SP345,-23.445000,-46.485000,interpolated,topology-interp
2910,DNORD2-SP345,-23.475000,-46.275000,interpolated,topology-interp
2911,NORDES-SP345,-23.450000,-46.380000,case-existing,case-existing
2912,NORDSA-SP088,-23.450000,-46.380000,case-existing,case-existing
2913,ITAPET-SP345,-23.550000,-46.180000,case-existing,case-existing
2914,ITAPTB-SP088,-23.550000,-46.180000,case-existing,case-existing
2915,LESTE--SP345,-23.600000,-46.470000,case-existing,case-existing
2916,LEST-A-SP088,-23.600000,-46.470000,case-existing,case-existing
2917,RREBER-SP345,-23.580000,-46.520000,case-existing,case-existing
2918,RREBER-SP088,-23.580000,-46.520000,case-existing,case-existing
2919,BAIXAD-SP345,-23.860000,-46.420000,case-existing,case-existing
2920,BAIXAD-SP230,-23.860000,-46.420000,case-existing,case-existing
2921,BAIX.C-SP138,-23.860000,-46.420000,case-existing,case-existing
2922,BAIXAD-SP088,-23.860000,-46.420000,case-existing,case-existing
2923,DRANGO-SP345,-23.940000,-46.260000,case-existing,case-existing
2924,DRANGO-SP138,-23.940000,-46.260000,case-existing,case-existing
2926,SUL----SP345,-23.700000,-46.520000,case-existing,case-existing
2927,SUL-I--SP088,-23.700000,-46.520000,case-existing,case-existing
2929,INTERL-SP345,-23.710000,-46.680000,case-existing,case-existing
2930,INTERL-SP230,-23.710000,-46.680000,case-existing,case-existing
2932,CENTRO-SP345,-23.546667,-46.643333,interpolated,topology-interp
2933,XAVANT-SP345,-23.660000,-46.720000,case-existing,case-existing
2934,BANDEI-SP345,-23.600000,-46.690000,case-existing,case-existing
2935,BAND8A-SP088,-23.600000,-46.690000,case-existing,case-existing
2936,BANDDA-SP034,-23.600000,-46.690000,case-existing,case-existing
2937,MFORNA-SP345,-23.530000,-46.750000,case-existing,case-existing
2938,MFORAA-SP088,-23.530000,-46.750000,case-existing,case-existing
2939,E.SOUZ-SP230,-23.450000,-46.910000,case-existing,case-existing
2940,E.SOUZ-SP088,-23.450000,-46.910000,case-existing,case-existing
2944,CENT8A-SP088,-23.540000,-46.650000,case-existing,case-existing
2945,CENTDA-SP020,-23.540000,-46.650000,case-existing,case-existing
2946,PIRITU-SP230,-23.500000,-46.710000,case-existing,case-existing
2947,PIRIUA-SP088,-23.500000,-46.710000,case-existing,case-existing
2948,PIRATI-SP230,-23.700000,-46.680000,case-existing,case-existing
2949,PIRATI-SP088,-23.700000,-46.680000,case-existing,case-existing
2950,PIRA2A-SP088,-23.710000,-46.680000,case-existing,case-existing
2952,MOGI-C-SP230,-23.550000,-46.180000,case-existing,case-existing
2953,MOGI-8-SP088,-23.550000,-46.180000,case-existing,case-existing
2954,S.JOSE-SP230,-23.200000,-45.890000,case-existing,case-existing
2955,S.JOSE-SP088,-23.200000,-45.890000,case-existing,case-existing
2956,LORENA-SP230,-22.770000,-45.090000,case-existing,case-existing
2957,APAREC-SP230,-22.870000,-45.260000,case-existing,case-existing
2958,APAREC-SP088,-22.870000,-45.260000,case-existing,case-existing
2959,STACAB-SP230,-22.660000,-44.930000,case-existing,case-existing
2960,STACAB-SP088,-22.660000,-44.930000,case-existing,case-existing
2961,LAVRIN-SP088,-22.600000,-44.876000,interpolated,topology-interp
2962,QUELUZ-SP088,-22.570000,-44.838000,interpolated,topology-interp
2963,LAVRINPCH006,-22.570000,-44.860000,case-existing,case-existing
2964,QUELUZPCH006,-22.540000,-44.800000,case-existing,case-existing
2966,CARBOC-SP230,-23.870000,-46.410000,case-existing,case-existing
2967,ITAPET-SP230,-23.550000,-46.180000,case-existing,case-existing
2970,CCBS---SP230,-23.870000,-46.430000,case-existing,case-existing
2971,PIRAT2-SP345,-23.710000,-46.680000,case-existing,case-existing
2974,BAURU-CER013,-22.280000,-49.100000,interpolated,topology-interp
3010,INTLIG-SP230,-22.675000,-44.395000,interpolated,topology-interp
3011,JURUMIUHE013,-23.210000,-49.230000,case-existing,case-existing
3012,CHAVANUHE013,-23.130000,-49.730000,case-existing,case-existing
3013,SGRANDUHE013,-22.900000,-50.000000,case-existing,case-existing
3014,CANOII-SP088,-22.903111,-50.129869,interpolated,topology-interp
3015,CANOAI-SP088,-22.877438,-50.412961,interpolated,topology-interp
3016,CAPIVAUHE014,-22.650000,-51.360000,case-existing,case-existing
3017,TAQUARUHE013,-22.540000,-52.000000,case-existing,case-existing
3019,ROSANAUHE013,-22.600000,-52.870000,case-existing,case-existing
3020,CANOA2UHE006,-22.940000,-50.250000,case-existing,case-existing
3021,CANOA1UHE006,-22.940000,-50.520000,case-existing,case-existing
3031,AGUAI--SP138,-22.060000,-46.960000,case-existing,case-existing
3032,ARARSB-SP138,-22.350000,-47.400000,case-existing,case-existing
3033,ARARA2-SP138,-22.390000,-47.370000,case-existing,case-existing
3034,ARTURN-SP138,-22.570000,-47.180000,case-existing,case-existing
3035,CONCHA-SP138,-22.340000,-47.160000,case-existing,case-existing
3036,CORDEI-SP138,-22.490000,-47.460000,case-existing,case-existing
3037,IRACEM-SP138,-22.580000,-47.530000,case-existing,case-existing
3038,LEME---SP138,-22.190000,-47.400000,case-existing,case-existing
3039,LIMER1-SP138,-22.550000,-47.410000,case-existing,case-existing
3040,LIMER2-SP138,-22.660000,-47.320000,case-existing,case-existing
3041,LIMER3-SP138,-22.590000,-47.370000,case-existing,case-existing
3042,LIME4R-SP138,-22.540000,-47.370000,case-existing,case-existing
3043,LIMER5-SP138,-22.560000,-47.390000,case-existing,case-existing
3044,MOG1-E-SP138,-22.360000,-46.970000,case-existing,case-existing
3045,MGUACM-SP138,-22.240000,-47.015000,interpolated,topology-interp
3046,MGUAC2-SP138,-22.340000,-46.940000,case-existing,case-existing
3047,MMIRIM-SP138,-22.440000,-46.990000,case-existing,case-existing
3048,MOM2-E-SP138,-22.390000,-46.980000,case-existing,case-existing
3049,PIRAS1-SP138,-22.000000,-47.450000,case-existing,case-existing
3050,PIRAS2-SP138,-21.930000,-47.360000,case-existing,case-existing
3051,PFERRE-SP138,-21.850000,-47.500000,case-existing,case-existing
3052,MGUACC-SP138,-22.302912,-46.921300,interpolated,topology-interp
3053,RIC1-E-SP138,-22.440000,-47.550000,case-existing,case-existing
3054,RCLAR2-SP138,-22.360000,-47.550000,case-existing,case-existing
3055,RCLAR3-SP138,-22.400000,-47.590000,case-existing,case-existing
3056,SJBVIS-SP138,-21.980000,-46.810000,case-existing,case-existing
3057,SCPALM-SP138,-21.820000,-47.260000,case-existing,case-existing
3058,SRP4-T-SP138,-21.720000,-47.470000,case-existing,case-existing
3059,SAPOSS-SP138,-22.600000,-46.930000,case-existing,case-existing
3060,VGSUL--SP138,-21.840000,-46.910000,case-existing,case-existing
3061,E.COEL-SP138,-22.525036,-47.212977,interpolated,topology-interp
3062,FORMIG-SP138,-22.466645,-47.502963,interpolated,topology-interp
3063,LIMERR-SP138,-22.662445,-47.318381,interpolated,topology-interp
3064,CRESCI-SP138,-22.217865,-47.382362,interpolated,topology-interp
3065,CORNPRUTE013,-22.360000,-46.960000,case-existing,case-existing
3082,ARUJA--SP138,-23.400000,-46.300000,case-existing,case-existing
3083,ATIBA1-SP138,-23.100000,-46.560000,case-existing,case-existing
3084,BERTI1-SP138,-23.830000,-46.140000,case-existing,case-existing
3085,BER2-P-SP138,-23.790000,-46.060000,case-existing,case-existing
3086,CABR2A-SP138,-23.280000,-47.120000,case-existing,case-existing
3087,CAIEIR-SP138,-23.190000,-47.850000,case-existing,case-existing
3088,CJORDA-SP138,-22.740000,-45.630000,case-existing,case-existing
3089,FMORAT-SP138,-23.290000,-46.740000,case-existing,case-existing
3090,FROCHA-SP138,-23.340000,-46.740000,case-existing,case-existing
3091,GUA1-3-SP138,-23.990000,-46.260000,case-existing,case-existing
3092,GUAR-D-SP138,-23.969836,-46.260029,interpolated,topology-interp
3093,GUAR-2-SP138,-23.970000,-46.210000,case-existing,case-existing
3094,ILHABE-SP138,-23.810000,-45.410000,case-existing,case-existing
3095,JARINU-SP138,-23.070000,-46.700000,case-existing,case-existing
3096,SISA-K-SP088,-23.305007,-46.208405,interpolated,topology-interp
