$version=1
!Code,Latitude,Longitude
1723,-18.74,-47.5
1724,-19.14,-47.69
1725,-20.7,-46.59
1726,-22.56,-45.77
1727,-20.73,-46.87
1728,-18.59,-46.53
1729,-18.61,-46.47
1730,-19.37,-46.26
1731,-19.86,-47.45
1732,-20.91,-46.98
1733,-19.72,-47.92
1735,-19.74,-47.98
1736,-19.35,-48.09
1737,-19.98,-47.89
1738,-19.78,-47.91
1739,-18.91,-48.34
1740,-18.93,-48.26
1741,-18.91,-48.22
1742,-19.63,-46.98
1743,-18.71,-48.232
1744,-18.46,-47.99
1745,-19.936667,-47.846667
1746,-20.02,-47.44
1747,-18.91,-48.05
1748,-19.343333,-46.11
1749,-18.625,-48.07
1750,-18.81,-48.39
1751,-19.94,-47.81
1752,-19.67,-46.91
1760,-20.31,-45.58
1770,-20.3,-45.55
1771,-19.75,-45.25
1772,-20.15,-44.88
1773,-20.12,-44.93
1774,-20.13,-44.84
1775,-20.19,-45.71
1776,-20.05,-44.57
1777,-20.01,-44.43
1778,-19.87,-44.99
1779,-20.36,-45.66
1780,-20.47,-45.79
1781,-20.27,-45.21
1782,-19.86,-44.62
1783,-20.07,-44.84
1784,-20.1,-44.85
1785,-20.43,-44.78
1786,-20.1,-44.84
1800,-17.11,-43.82
1801,-17.07,-46.04
1802,-17.397476,-45.178213
1803,-18.37,-44.48
1804,-18.74,-44.4
1805,-18.23,-43.62
1806,-16.35,-43.67
1807,-17.64,-47.04
1808,-15.09,-44.09
1809,-15.82,-43.3
1810,-15.82,-43.3
1811,-15.91,-43.34
1812,-17.24,-44.45
1813,-17.75,-46.18
1814,-15.35,-43.69
1815,-15.11,-43.81
1816,-15.11,-43.97
1817,-16.67,-43.82
1818,-16.25,-44.18
1819,-15.09,-44.02
1820,-17.22,-46.86
1821,-17.01,-46.23
1822,-17.35,-44.92
1823,-16.18,-42.29
1824,-17.34,-44.87
1825,-17.31,-44.92
1826,-16.21,-47.32
1827,-18.21,-45.26
1828,-16.72,-46.82
1829,-16.4,-46.89
1830,-17.99,-46.89
1831,-17.59,-44.74
1833,-17.34,-44.87
1834,-16.72,-43.88
1838,-16.19,-47.03
1839,-18.033529,-45.905898
1840,-18.22,-45.99
1851,-22.6,-45.55
1858,-21.17,-46.46
1860,-21.45,-45.95
1861,-21.4,-45.98
1862,-22.08,-46.58
1863,-21.12,-45.57
1864,-22.28,-46.16
1865,-21.65,-46.41
1866,-22.47,-45.61
1868,-21.86,-45.28
1869,-21.97,-44.92
1871,-21.29,-46.7
1872,-22.44,-45.46
1873,-22.47,-45.52
1874,-21.29,-44.62
1875,-21.89,-45.59
1876,-21.26,-44.97
1877,-21.7,-45.91
1878,-22.32,-45.36
1879,-21.67,-44.61
1880,-21.38,-46.52
1881,-21.24,-45.22
1882,-22.28,-46.36
1883,-22.22,-45.93
1884,-22.29,-45.9
1885,-21.56,-45.73
1886,-21.926,-46.509333
1887,-21.8,-46.54
1888,-22.1,-45.05
1889,-22.03,-46.33
1890,-22.27,-45.71
1891,-21.71,-45.25
1892,-21.67,-45.33
1893,-21.38,-45.51
1894,-21.14,-45.04
1895,-21.3,-44.63
1896,-21.54,-45.43
1897,-21.6,-45.44
1898,-22.43,-46.56
1899,-22.56,-45.77
1900,-21.33,-44.62
1921,-22.29,-42.51
1922,-22.27,-42.57
1923,-22.06,-42.68
1924,-22.145,-42.6
1926,-22.23,-42.52
1927,-22.26,-42.68
1928,-22.27,-42.57
1930,-22.292855,-42.573398
1935,-22.33,-42.52
1941,-23,-44.45
1943,-23,-44.3
1945,-22.99,-44.24
1947,-22.94,-44.01
1950,-21.683112,-41.367262
1951,-21.77,-41.33
1952,-21.911421,-41.748594
1953,-21.73,-41.36
1954,-21.911421,-41.748594
1955,-21.77,-41.33
1958,-22.64,-43.29
1960,-22.7,-43.28
1961,-22.7,-43.28
1962,-21.155,-41.81
1963,-22.62,-43.21
1964,-21.36,-41.71
1966,-22.62,-43.21
1967,-21.503826,-41.55914
1969,-22.72,-43.24
1970,-21.095,-41.8
1971,-20.99,-41.71
1972,-21.2,-41.89
1973,-21.25,-41.76
1974,-21.11,-41.73
1978,-22.827875,-43.06675
1979,-22.315615,-42.233331
1980,-22.62,-42.27
1981,-22.65,-42.39
1982,-22.85,-42.32
1983,-22.855556,-42.316667
1984,-22.82,-42.11
1985,-22.85,-42.05
1986,-22.85,-42.05
1987,-22.62,-42
1989,-22.42,-42.01
1990,-22.4,-41.84
1991,-21.98,-42.29
1992,-21.92,-42.26
1993,-21.71,-41.28
1994,-21.64,-41.14
1995,-22.092841,-42.137189
1996,-22.23,-42.1
1997,-21.99,-42.29
1998,-22.29571,-42.636797
1999,-22.113333,-42.233333
2000,-22.4,-42.95
2001,-22.43,-43.17
2002,-22.578051,-42.184651
2003,-22.374314,-43.125393
2004,-22.334771,-43.148465
2005,-21.52,-41.08
2006,-22.76,-42.903333
2007,-22.745447,-42.902374
2008,-22.73,-42.79
2009,-21.69,-41.06
2010,-22.61634,-42.867123
2011,-22.6,-43.03
2012,-22.77,-42.98
2013,-22.69,-42.95
2014,-22.682875,-43.02675
2015,-21.545,-41.075
2016,-22.78,-43.04
2017,-21.57,-41.07
2018,-22.79,-42.97
2019,-22.43,-43.17
2020,-22.81,-43
2021,-22.76575,-43.0235
2022,-22.83,-43.04
2023,-22.86,-43.08
2024,-22.89,-43.11
2025,-22.9,-43.12
2026,-22.91,-43.06
2028,-22.86,-43
2029,-22.86,-43
2030,-22.49,-43.15
2031,-22.91,-43.1
2032,-22.827875,-43.06675
2033,-22.49,-44.45
2035,-22.48,-44.54
2036,-22.5,-44.64
2037,-22.2,-43.15
2038,-22.21,-43.16
2039,-22.23,-43.09
2041,-20.38,-51.37
2042,-20.78,-51.63
2043,-20.78,-51.63
2044,-20.67,-51.3
2045,-22.48,-52.96
2046,-23.19724,-45.994551
2048,-23.396663,-45.605969
2049,-20.38,-51.37
2056,-23.19,-46.02
2058,-23.41,-45.6
2070,-21.582819,-46.673357
2071,-21.77,-47.07
2072,-21.48,-47.01
2073,-21.62,-46.9
2074,-22.49,-52.96
2075,-23.61,-48.09
2076,-23.59,-48.06
2077,-22.7,-47
2078,-22.74,-46.9
2081,-23.59,-48.15
2082,-22.7,-47
2083,-22.72,-47
2084,-22.66,-47.05
2085,-22.707619,-47.008571
2086,-22.692857,-47.015714
2087,-22.71,-47.01
2088,-22.644752,-46.935957
2089,-22.644752,-46.935957
2090,-22.643514,-46.936961
2091,-21.694031,-42.638665
2092,-21.561355,-42.666203
2093,-21.52,-42.66
2094,-21.417031,-42.810313
2095,-21.49,-42.84
2096,-21.441053,-42.608947
2097,-21.39,-42.7
2098,-21.39,-42.68
2099,-21.37,-42.47
2100,-21.226667,-42.383333
2101,-21.12,-42.34
2102,-21.14,-42.37
2103,-21.31,-42.87
2104,-21.13,-42.9325
2105,-21.11,-42.96
2106,-21.11,-42.94
2107,-21.11,-42.84
2108,-21.11,-42.84
2109,-21.02,-42.84
2110,-20.87,-42.79
2111,-21.3,-43.2
2112,-21.17,-43.02
2113,-20.24,-42.025
2114,-20.24,-42.02
2115,-20.24,-42.14
2116,-20.286923,-42.353077
2117,-20.3,-42.33
2119,-20.210769,-42.369231
2120,-21.87,-42.67
2121,-21.340937,-42.959375
2122,-20.92,-42.66
2123,-21.463158,-42.426842
2124,-21.46,-43.12
2125,-21.48,-42.85
2126,-21.255,-42.87
2127,-21.2,-42.87
2128,-21,-42.51
2129,-21.17,-42.59
2130,-20.71,-41.71
2131,-20.93,-42.31
2132,-21.573846,-43.4
2133,-21.01,-42.45
2134,-21.675,-43.44
2135,-21.49,-43.46
2136,-21.457692,-43.35
2137,-21.309231,-43.19
2138,-21.291094,-42.890938
2141,-21.355469,-42.974688
2142,-21.1,-42.34
2143,-21.07,-42.926667
2144,-20.99,-43
2145,-20.165385,-42.384615
2147,-20.35,-42.36
2148,-20.38,-42.35
2149,-21.54,-42.46
2151,-20.12,-41.91
2153,-21.317344,-42.933438
2154,-20.35,-42.36
2155,-20.29,-42.34
2157,-20.35,-42.36
2158,-21.13,-42.91
2159,-20.27,-42.07
2161,-20.18,-42.37
2163,-21.35,-42.97
2164,-20.91,-42.66
2165,-21.45,-42.4
2167,-21.3,-42.91
2168,-21.37,-42.99
2169,-21.08,-42.34
2170,-20.12,-42.4
2173,-21.32,-42.95
2174,-21.11,-42.625
2191,-22.98,-49.88
2192,-23,-49.85
2193,-23.067143,-48.968571
2194,-23.02,-49.47
2195,-23.41,-49.08
2196,-22.988571,-48.984286
2197,-22.91,-49
2198,-23.1,-49.59
2199,-23.13,-49.04
2200,-22.963333,-49.166667
2201,-22.87,-49.22
2202,-23.45,-49.4
2203,-23.032857,-49.854286
2204,-23.430667,-49.099666
2206,-23.427601,-48.9587
2207,-23.43,-48.87
2208,-23.21,-49.61
2209,-23.27,-49.47
2210,-23.2,-49.76
2211,-23.02,-46.83
2212,-22.312,-46.708
2213,-23,-46.85
2214,-22.364,-46.696
2215,-22.99,-47.45
2216,-22.9,-47.12
2217,-23,-47.15
2218,-22.72,-46.78
2219,-22.71,-46.78
2220,-22.95,-47.12
2221,-22.76,-47.43
2222,-22.89,-47.12
2223,-22.92,-47.1
2224,-22.99,-47.5
2225,-22.724919,-47.3371
2226,-22.72,-47.59
2227,-22.89,-47.1
2228,-22.86,-47.19
2229,-22.65,-47.69
2230,-22.89,-47.03
2231,-22.76,-47.38
2232,-22.69,-47.65
2233,-22.8,-47.21
2234,-22.7,-47.35
2235,-22.88,-47.14
2236,-22.7,-47.31
2237,-22.73,-47.3
2238,-22.44,-46.83
2239,-22.74,-47.35
2240,-22.89,-47.19
2241,-22.95,-47.29
2242,-22.99,-47.12
2243,-22.84,-47.19
2244,-22.76,-47.32
2245,-22.73,-47.67
2246,-22.89,-47
2247,-22.7,-47.6
2248,-22.74,-47.16
2249,-22.19,-46.77
2250,-22.95,-47.15
2251,-22.76,-47.64
2252,-22.715067,-47.305017
2253,-22.85,-47.17
2254,-22.73,-47.13
2255,-22.76,-47.11
2256,-22.85,-47.59
2257,-23,-47.03
2258,-22.83,-47.67
2259,-22.56,-47.9
2260,-22.81,-47.26
2261,-22.821216,-47.037191
2262,-22.86,-47.05
2263,-22.69,-47.3
2264,-22.72,-47.34
2265,-22.94,-47.07
2266,-22.74,-47.59
2267,-22.97,-46.99
2268,-22.98,-47.1
2269,-22.7,-47.31
2270,-23,-47.04
2271,-22.8,-47.14
2272,-22.81,-47.19
2273,-22.96,-47
2274,-22.76,-47.34
2275,-22.88,-47.24
2276,-22.81,-47.22
2277,-22.957588,-47.147875
2278,-22.97,-47.16
2279,-22.44,-46.8
2280,-22.76,-47.11
2281,-22.68,-47.67
2282,-22.7,-47.75
2283,-22.75,-47.14
2284,-22.69,-47.66
2285,-22.73,-47.62
2286,-22.880766,-47.199961
2287,-22.7,-47.31
2288,-22.5,-46.62
2289,-22.92,-47.03
2290,-22.83,-47.28
2291,-22.77985,-47.088288
2292,-22.52,-46.65
2293,-22.61,-46.71
2294,-22.69,-46.72
2295,-22.73,-47.17
2296,-22.57,-46.53
2297,-23.04,-47.36
2298,-22.66,-47.61
2299,-22.82,-47.24
2300,-22.75,-47.14
2301,-22.77,-47.37
2302,-22.88,-47.2
2303,-22.836474,-47.057017
2304,-22.8775,-46.93
2305,-22.69,-47.66
2306,-22.76,-47.46
2307,-22.759563,-47.266555
2308,-22.76,-47.25
2309,-22.73,-47.13
2310,-22.76,-47.16
2311,-22.76,-47.39
2312,-22.67,-47.62
2313,-22.78,-47.32
2314,-22.96,-47.01
2315,-22.65,-47.19
2316,-22.74,-47.41
2317,-22.715,-47.53
2318,-22.88,-46.97
2319,-22.78,-47.01
2320,-22.73246,-47.373546
2321,-22.724172,-47.276238
2322,-22.72,-47.65
2323,-22.54,-47.8
2324,-23,-46.84
2325,-22.82,-47.19
2326,-22.773358,-47.227809
2327,-22.72,-47.32
2328,-21.12,-50.2
2329,-21.216723,-50.471265
2330,-20.81,-49.41
2331,-21.21,-50.87
2332,-21.28,-50.34
2333,-21.24,-50.45
2334,-20.73,-48.9
2335,-20.81,-49.52
2336,-22.35,-48.73
2337,-20.8,-49.35
2338,-21.42,-50.06
2339,-21.302488,-50.062007
2340,-20.83,-49.39
2341,-20.83,-49.36
2342,-21.024576,-49.771616
2343,-20.99,-49.26
2344,-20.79,-49.38
2345,-22.78,-47.32
2346,-22.670588,-47.594706
2347,-21.32,-50.34
2348,-22.66536,-47.640412
2349,-20.77,-49.4
2350,-22.704933,-47.309138
2351,-22.7756,-47.327108
2352,-22.46,-48.97
2354,-22.8,-47.32
2355,-21.54,-49.84
2356,-21.24,-50.45
2357,-22.46,-48.97
2358,-22.89,-48.43
2359,-22.29,-49.07
2360,-22.89,-48.46
2361,-22.41,-49.4
2362,-22.96,-48.54
2363,-22.35,-49.07
2364,-22.33,-49.03
2365,-22.226364,-49.903455
2366,-22.61,-48.8
2367,-21.69,-49.76
2368,-22.21,-49.96
2369,-22.1,-50.19
2370,-22.74,-48.57
2371,-22.36,-49.11
2372,-22.22,-49.67
2373,-22.63,-48.79
2374,-22.58,-48.82
2375,-22.16,-49.97
2376,-21.65,-49.76
2377,-21.705053,-49.082128
2378,-22.99,-48.57
2379,-22.925,-48.5
2380,-22.37,-48.76
2381,-22.35,-48.73
2382,-22.519125,-48.533421
2383,-22.49,-48.55
2384,-22.38,-48.39
2385,-22.31,-48.58
2386,-23.04,-47.36
2387,-21.705016,-49.082277
2388,-22.356116,-48.560847
2389,-22.490931,-48.520518
2390,-22.31,-48.55
2391,-22.748799,-47.135291
2392,-20.87,-49.5
2393,-22.565,-48.815
2394,-22.25,-48.72
2395,-21.0025,-48.23625
2396,-21.35,-50.29
2397,-21.38,-50.21
2398,-21.22,-50.43
2399,-21.81,-49.6
2400,-22.681765,-47.574118
2401,-22.195,-49.255
2402,-21.87,-49.57
2403,-21.75,-49.68
2404,-21.75,-49.68
2405,-22.1,-49.44
2406,-21.99,-49.45
2407,-21.302091,-50.532657
2408,-22.8,-47.06
2409,-21.246291,-50.477927
2410,-21.59,-50.59
2411,-21.31,-50.34
2412,-21.49,-50.31
2413,-21.25,-49.95
2414,-20.7475,-49.53
2415,-21.06,-49.68
2416,-20.78,-49.71
2417,-20.53,-49.32
2418,-20.39,-49.43
2419,-20.33,-49.19
2420,-20.52,-49.06
2421,-20.68,-48.864545
2422,-21.26,-50.63
2423,-20.63,-49.65
2424,-22.08,-48.73
2425,-22.28,-48.616667
2426,-22.14,-48.53
2427,-21.672,-49.788
2428,-22.51,-48.635
2429,-22.5,-48.71
2430,-22.52,-48.56
2431,-22.37,-48.76
2432,-22.28,-48.55
2433,-20.93,-48.49
2434,-20.930702,-48.467757
2435,-20.931404,-48.445514
2436,-22.693165,-47.687595
2437,-20.52,-48.6
2438,-20.33,-48.66
2439,-20.68,-48.54
2440,-20.32,-48.3
2441,-20.55,-48.56
2442,-20.88,-48.3
2443,-20.71,-48.52
2444,-20.59,-47.88
2445,-20.94,-48.53
2446,-22.356116,-48.560848
2447,-20.91,-48.64
2448,-21.28,-48.5
2449,-22.63,-47.57
2450,-22.949179,-47.146185
2451,-21.8,-48.17
2452,-22.77,-47
2453,-21.75,-48.12
2454,-21.81,-48.16
2455,-22.03,-47.91
2456,-22.69,-47.67
2457,-21.59,-48.38
2458,-21.92,-47.62
2459,-21.52,-48.39
2460,-21.793004,-48.477122
2461,-21.75,-48.84
2462,-21.27,-48.5
2463,-21.27,-48.34
2464,-21.402852,-48.436088
2465,-21.79,-48.21
2466,-21.62,-48.36
2467,-21.59,-48.08
2468,-22.03,-47.87
2469,-21.13,-48.46
2470,-21.76,-48.16
2471,-21.1,-48.67
2472,-22.35065,-48.726992
2473,-21.285714,-48.144286
2474,-21.95,-48.01
2475,-21.99,-47.9
2476,-21.22,-47.8
2477,-22.01,-47.93
2478,-22.07,-47.87
2479,-21.96,-48.61
2480,-21.41,-48.52
2481,-22.81,-47.06
2482,-21.6,-48.81
2483,-20.655,-47.945
2484,-21.24,-48.31
2485,-21.02,-47.76
2486,-22.786106,-47.328655
2487,-21.19,-48.15
2488,-20.9,-47.57
2489,-21,-47.66
2490,-21.29,-47.31
2491,-21.33,-47.73
2492,-20.52,-47.38
2493,-20.55,-47.37
2494,-21.14,-48.01
2495,-21.290511,-47.935879
2496,-21.11,-47.79
2497,-21.16,-47.84
2498,-20.45,-48.01
2499,-21.42,-47.33
2500,-21.19,-47.78
2501,-20.63,-47.29
2502,-20.505755,-47.78566
2503,-21,-48.21
2504,-21.34,-48.06
2505,-20.55,-47.43
2506,-21.18,-47.79
2507,-21.14,-47.88
2508,-21.48,-47.55
2509,-21.15,-47.81
2510,-20.298236,-47.897266
2511,-21.12,-47.82
2512,-21.44,-47.34
2513,-21.44,-47.35
2514,-22.77,-47.28
2515,-21.14,-47.97
2516,-20.7,-47.89
2517,-20.72,-48.05
2518,-21.03,-48.03
2519,-21.57,-47.92
2520,-22.83,-47.07
2521,-21.79,-48.22
2522,-20.453427,-47.863274
2523,-21.76,-48.4
2524,-21.75,-48.13
2525,-22.04,-47.89
2526,-20.822105,-47.580526
2527,-21.185,-48.68125
2528,-20.57,-48.57
2529,-21.98,-47.89
2530,-22.709705,-47.214689
2531,-20.565231,-47.75171
2532,-21.27,-47.82
2533,-20.88,-48.82
2534,-20.59,-48.678182
2535,-21.85,-48.49
2536,-20.270995,-47.637314
2537,-21.99,-48.39
2538,-21.480713,-48.479022
2539,-21.4,-48.48
2540,-21.27,-48.51
2541,-22.31,-48.58
2542,-21.055,-48.72375
2543,-22.1,-48.24
2544,-21.23,-48.81
2545,-20.245497,-47.643657
2546,-21.2,-47.81
2547,-21.02,-47.37
2548,-20.72,-47.75
2549,-20.307487,-47.788285
2550,-21.219231,-47.76
2551,-20.43,-47.83
2552,-20.04,-47.76
2553,-20.33,-47.8
2554,-20.19,-48.02
2555,-20.26,-47.48
2556,-20.475694,-47.80513
2557,-20.57,-47.87
2558,-20.64,-47.67
2559,-22.81,-47.05
2560,-21.21,-47.6
2561,-23.92,-46.31
2562,-23.86,-46.36
2563,-23.19317,-46.900971
2564,-23.19512,-46.90565
2565,-23.076667,-46.998014
2566,-23.075806,-46.993548
2567,-23.1,-47
2568,-23.06,-47.03
2569,-23.203473,-46.83297
2570,-23.535581,-47.43814
2571,-23.55,-47.43
2572,-23.19,-46.97
2573,-23.86,-46.42
2574,-23.92,-47.16
2575,-22.96,-46.91
2581,-23.85,-46.38
2582,-23.93,-46.28
2583,-23.184939,-46.947864
2584,-23.185671,-46.949619
2585,-23.869523,-46.430079
2586,-23.870332,-46.429013
2587,-22.828275,-47.214947
2588,-23.866191,-46.42341
2589,-23.866338,-46.426718
2590,-23.84,-46.39
2591,-23.95,-46.31
2592,-23.95,-46.31
2593,-23.945,-46.315
2594,-23.96,-46.305
2598,-23.12,-47.25
2599,-23.484361,-47.155991
2600,-23.500415,-47.151383
2601,-23.492427,-47.153681
2603,-23.267177,-47.766118
2604,-23.27,-47.68
2606,-23.3,-47.76
2608,-23.087158,-46.852958
2609,-23.1,-46.96
2610,-22.73,-47.42
2611,-20.38,-51.37
2612,-20.492387,-51.256266
2613,-20.78,-51.63
2614,-20.78,-51.63
2615,-20.67,-51.3
2616,-20.67,-51.3
2617,-19.86,-50.35
2618,-19.86,-50.35
2619,-19.86,-50.35
2620,-22.54,-52
2621,-22.54,-52
2622,-22.66,-51.36
2623,-22.66,-51.36
2624,-22.67,-50.35
2625,-22.67,-50.35
2626,-22.873333,-50.646667
2627,-22.713806,-50.397947
2628,-22.28,-49.1
2629,-22.28,-49.1
2630,-21.78,-48.26
2631,-21.78,-48.26
2632,-21.2,-47.69
2633,-21.2,-47.69
2634,-22.73,-47.42
2635,-22.73,-47.42
2636,-22.87,-47.29
2637,-22.87,-47.29
2638,-23.15,-46.99
2639,-23.15,-46.99
2641,-23.45,-47.41
2642,-23.45,-47.41
2643,-23.84,-46.8
2644,-23.84,-46.8
2645,-23.84,-46.8
2646,-23.84,-46.8
2647,-23.28,-47.12
2648,-23.28,-47.12
2649,-23.28,-47.12
2650,-23.28,-47.12
2651,-23.59,-46.25
2652,-23.59,-46.25
2653,-23.59,-46.25
2654,-23.59,-46.25
2655,-23.06,-45.59
2656,-23.06,-45.59
2657,-23.06,-45.59
2658,-23.06,-45.59
2659,-22.42,-47.07
2660,-22.42,-47.07
2661,-22.454027,-46.967316
2662,-22.546667,-45.826667
2663,-22.545,-52.915
2664,-23.5,-46.995
2665,-23.7,-46.855
2666,-23.56,-46.91
2667,-23.56,-46.91
2669,-22.63,-47.57
2670,-20.87,-49.5
2672,-23.54,-47.3
2673,-22.4,-47.46
2674,-22.4,-47.46
2675,-21.86,-49.84
2676,-21.86,-49.84
2677,-23.05,-46.56
2678,-23.05,-46.56
2680,-23.77,-46.37
2681,-23.18,-47.24
2682,-23.09289,-49.55786
2683,-20.8,-51.64
2684,-20.8,-51.64
2700,-20.235091,-50.568847
2701,-20.400424,-50.041725
2702,-20.114826,-50.021083
2703,-20.863068,-49.46251
2704,-21.227838,-49.296297
2705,-21.353824,-49.79988
2706,-21.135597,-50.054633
2707,-21.726455,-48.995673
2708,-21.283581,-50.68
2709,-21.277525,-50.025985
2710,-20.235074,-50.568831
2711,-21.1717,-49.688897
2716,-20.741453,-51.62952
2720,-22.92,-45.41
2732,-21.163785,-50.26613
2733,-21.15,-50.28
2744,-22.6,-52.88
2745,-22.6,-52.88
2746,-22.6,-52.88
2747,-21.733536,-50.459954
2748,-21.623056,-50.902735
2749,-21.886301,-51.281363
2750,-21.644397,-50.88028
2751,-21.534916,-51.504758
2752,-22.256028,-51.46775
2754,-22.6,-52.88
2755,-22.271082,-52.117096
2756,-23.15,-49.38
2757,-21.64,-51.16
2758,-21.64,-51.16
2761,-22.44,-50.59
2762,-22.44,-50.59
2765,-22.276626,-51.19563
2766,-22.313195,-50.946088
2769,-22.875554,-50.140123
2770,-23.08,-50.19
2771,-22.91,-50
2772,-22.91,-50
2773,-23.13,-49.73
2774,-23.13,-49.73
2775,-23.21,-49.23
2776,-23.21,-49.23
2777,-22.95,-48.44
2778,-22.95,-48.44
2779,-23.030684,-48.585067
2780,-23.087653,-47.851036
2781,-23.625159,-48.143153
2782,-23.518389,-48.021053
2784,-23.158137,-48.002013
2786,-23.06,-48.93
2787,-23.714329,-48.1809
2791,-22.801737,-50.178108
2800,-24.1,-49.31
2801,-24.03,-48.843333
2802,-23.99,-48.34
2803,-23.99,-48.34
2804,-24.454659,-47.865635
2805,-24.262392,-47.091337
2806,-24.032229,-46.692525
2808,-23.912067,-46.743576
2809,-23.90865,-46.249399
2810,-23.804592,-46.127119
2811,-23.768479,-45.522169
2812,-23.583124,-45.426665
2814,-23.294477,-46.685492
2815,-23.314802,-46.495291
2817,-24,-46.52
2818,-24,-46.52
2819,-24,-46.52
2820,-22.74,-47.11
2837,-22.385218,-48.573955
2838,-22.385218,-48.573955
2840,-23.38,-46.4
2841,-23.634276,-46.033204
2850,-22.9,-45.61
2852,-23.07,-47.86
2853,-20.546095,-51.093391
2854,-23.682826,-45.782945
2856,-22.87,-45.26
2868,-22.022964,-48.810961
2869,-22.136633,-48.847863
2870,-22.264276,-48.686436
2871,-22.518256,-48.506836
2872,-22.427823,-47.528343
2873,-22.0712,-47.963299
2874,-21.825607,-47.513075
2875,-21.691587,-47.020025
2876,-21.65101,-46.926925
2877,-21.608457,-46.78007
2878,-22.102639,-46.862312
2879,-22.379368,-46.977309
2881,-22.502211,-47.365991
2882,-22.962724,-46.709101
2884,-22.623863,-46.916025
2885,-22.65309,-46.963501
2886,-22.65309,-46.963501
2900,-23.49,-46.77
2901,-23.49,-46.77
2902,-23.48,-46.56
2903,-23.49,-46.77
2904,-23.48,-46.56
2905,-23.48,-46.56
2906,-23.56,-46.63
2907,-23.56,-46.63
2908,-23.56,-46.63
2909,-23.445,-46.485
2910,-23.475,-46.275
2911,-23.45,-46.38
2912,-23.45,-46.38
2913,-23.55,-46.18
2914,-23.55,-46.18
2915,-23.6,-46.47
2916,-23.6,-46.47
2917,-23.58,-46.52
2918,-23.58,-46.52
2919,-23.86,-46.42
2920,-23.86,-46.42
2921,-23.86,-46.42
2922,-23.86,-46.42
2923,-23.94,-46.26
2924,-23.94,-46.26
2926,-23.7,-46.52
2927,-23.7,-46.52
2929,-23.71,-46.68
2930,-23.71,-46.68
2932,-23.546667,-46.643333
2933,-23.66,-46.72
2934,-23.6,-46.69
2935,-23.6,-46.69
2936,-23.6,-46.69
2937,-23.53,-46.75
2938,-23.53,-46.75
2939,-23.45,-46.91
2940,-23.45,-46.91
2944,-23.54,-46.65
2945,-23.54,-46.65
2946,-23.5,-46.71
2947,-23.5,-46.71
2948,-23.7,-46.68
2949,-23.7,-46.68
2950,-23.71,-46.68
2952,-23.55,-46.18
2953,-23.55,-46.18
2954,-23.2,-45.89
2955,-23.2,-45.89
2956,-22.77,-45.09
2957,-22.87,-45.26
2958,-22.87,-45.26
2959,-22.66,-44.93
2960,-22.66,-44.93
2961,-22.6,-44.876
2962,-22.57,-44.838
2963,-22.57,-44.86
2964,-22.54,-44.8
2966,-23.87,-46.41
2967,-23.55,-46.18
2970,-23.87,-46.43
2971,-23.71,-46.68
2974,-22.28,-49.1
3010,-22.675,-44.395
3011,-23.21,-49.23
3012,-23.13,-49.73
3013,-22.9,-50
3014,-22.903111,-50.129869
3015,-22.877438,-50.412961
3016,-22.65,-51.36
3017,-22.54,-52
3019,-22.6,-52.87
3020,-22.94,-50.25
3021,-22.94,-50.52
3031,-22.06,-46.96
3032,-22.35,-47.4
3033,-22.39,-47.37
3034,-22.57,-47.18
3035,-22.34,-47.16
3036,-22.49,-47.46
3037,-22.58,-47.53
3038,-22.19,-47.4
3039,-22.55,-47.41
3040,-22.66,-47.32
3041,-22.59,-47.37
3042,-22.54,-47.37
3043,-22.56,-47.39
3044,-22.36,-46.97
3045,-22.24,-47.015
3046,-22.34,-46.94
3047,-22.44,-46.99
3048,-22.39,-46.98
3049,-22,-47.45
3050,-21.93,-47.36
3051,-21.85,-47.5
3052,-22.302912,-46.9213
3053,-22.44,-47.55
3054,-22.36,-47.55
3055,-22.4,-47.59
3056,-21.98,-46.81
3057,-21.82,-47.26
3058,-21.72,-47.47
3059,-22.6,-46.93
3060,-21.84,-46.91
3061,-22.525036,-47.212977
3062,-22.466645,-47.502963
3063,-22.662445,-47.318381
3064,-22.217865,-47.382362
3065,-22.36,-46.96
3082,-23.4,-46.3
3083,-23.1,-46.56
3084,-23.83,-46.14
3085,-23.79,-46.06
3086,-23.28,-47.12
3087,-23.19,-47.85
3088,-22.74,-45.63
3089,-23.29,-46.74
3090,-23.34,-46.74
3091,-23.99,-46.26
3092,-23.969836,-46.260029
3093,-23.97,-46.21
3094,-23.81,-45.41
3095,-23.07,-46.7
3096,-23.305007,-46.208405
3097,-23.31,-46.58
3098,-23.41,-45.6
3099,-23.242251,-47.267715
3100,-23.36,-46.26
3101,-23.44,-45.09
3102,-23.52,-45.2
3103,-23.25,-47.08
3104,-22.87,-45.26
3105,-23.22,-46.17
3106,-23.74,-45.87
3107,-23.21,-46.59
3108,-23.024998,-46.605032
3131,-19.86,-50.35
3132,-20.87,-51.34
3133,-21.12,-50.2
3134,-22.65,-51.36
3135,-20.08,-49.91
3136,-21.46,-51.53
3137,-20.27,-50.27
3138,-21.62,-51.15
3139,-20.4,-51.35
3140,-20.26,-50.56
3141,-20.21,-50.96
3142,-20.78,-51.63
3143,-21.12,-51.09
3144,-20.44,-50.76
3145,-20.61,-51.1
3146,-22.27,-51.48
3147,-22.49,-52.95
3148,-22.6,-52.88
3149,-20.68,-51.3
3150,-20.8,-50
3151,-20.578154,-50.166686
3152,-22.54,-52
